Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,22.0,22.1924991607666,21.864999771118164,22.03499984741211,19.71920585632324,20180000.0
2010-01-05,21.825000762939453,21.88249969482422,21.5,21.78249931335449,19.493242263793945,25833600.0
2010-01-06,21.752500534057617,21.770000457763672,21.475000381469727,21.489999771118164,19.231481552124023,16254000.0
2010-01-07,21.49250030517578,21.75,21.387500762939453,21.690000534057617,19.410457611083984,27841200.0
2010-01-08,21.70499992370605,21.84749984741211,21.5575008392334,21.75,19.464147567749023,11907200.0
2010-01-11,21.877500534057617,21.98500061035156,21.542499542236328,21.6875,19.408222198486328,12912000.0
2010-01-12,21.645000457763672,21.762500762939453,21.462499618530277,21.584999084472656,19.31649780273437,12842000.0
2010-01-13,21.614999771118164,21.799999237060547,21.487499237060547,21.78499984741211,19.495481491088867,13428800.0
2010-01-14,21.74250030517578,21.88249969482422,21.625,21.86000061035156,19.562597274780277,18379600.0
2010-01-15,21.8700008392334,21.88500022888184,21.479999542236328,21.53499984741211,19.27175521850586,21295200.0
2010-01-19,21.542499542236328,22.102500915527344,21.424999237060547,21.962499618530277,19.65432548522949,15239600.0
2010-01-20,21.920000076293945,21.934999465942383,21.57749938964844,21.854999542236328,19.55811882019043,12771200.0
2010-01-21,21.862499237060547,21.975000381469727,21.030000686645508,21.112499237060547,18.89365768432617,28140800.0
2010-01-22,21.00749969482422,21.09749984741211,20.40999984741211,20.6825008392334,18.50885009765625,29776400.0
2010-01-25,20.850000381469727,20.95249938964844,20.352500915527344,20.50749969482422,18.35223960876465,16147200.0
2010-01-26,20.337499618530277,20.63500022888184,20.247499465942383,20.287500381469727,18.155353546142575,12437600.0
2010-01-27,20.21999931335449,21.03249931335449,20.15250015258789,20.977500915527344,18.77284812927246,19335200.0
2010-01-28,21.09000015258789,21.1200008392334,20.352500915527344,20.662500381469727,18.49095344543457,13070800.0
2010-01-29,20.649999618530277,21.2450008392334,20.467500686645508,20.50749969482422,18.35223960876465,20281600.0
2010-02-01,20.57250022888184,21.1875,20.549999237060547,20.915000915527344,18.716915130615234,16098000.0
2010-02-02,21.065000534057617,21.11750030517578,20.875,21.002500534057617,18.79522132873535,14441600.0
2010-02-03,21.059999465942383,21.122499465942383,20.524999618530277,20.8799991607666,18.68559455871582,32197600.0
2010-02-04,21.3125,21.545000076293945,20.700000762939453,20.762500762939453,18.58043670654297,66486800.0
2010-02-05,20.82999992370605,20.96500015258789,20.13500022888184,20.63999938964844,18.470813751220703,38687200.0
2010-02-08,20.725000381469727,21.09499931335449,20.63999938964844,20.762500762939453,18.58043670654297,23966800.0
2010-02-09,20.92250061035156,21.03249931335449,20.674999237060547,20.8174991607666,18.629657745361328,17968000.0
2010-02-10,20.872499465942383,20.977500915527344,20.72249984741211,20.90999984741211,18.740575790405277,14572800.0
2010-02-11,20.94750022888184,21.302499771118164,20.8125,21.28499984741211,19.076663970947266,18044800.0
2010-02-12,21.125,21.23500061035156,20.912500381469727,21.19499969482422,18.996000289916992,22114800.0
2010-02-16,21.3075008392334,21.48500061035156,21.299999237060547,21.46999931335449,19.24247932434082,16065600.0
2010-02-17,21.502500534057617,21.63500022888184,21.440000534057617,21.604999542236328,19.363466262817383,14976800.0
2010-02-18,21.5,21.862499237060547,21.5,21.739999771118164,19.484458923339844,15289200.0
2010-02-19,21.5,21.7450008392334,21.372499465942383,21.70249938964844,19.450847625732425,13672000.0
2010-02-22,21.762500762939453,21.940000534057617,21.70249938964844,21.727500915527344,19.4732608795166,11572800.0
2010-02-23,21.7549991607666,21.897499084472656,21.51499938964844,21.530000686645508,19.296247482299805,19129200.0
2010-02-24,21.55500030517578,21.65250015258789,21.1875,21.40749931335449,19.186452865600582,16210000.0
2010-02-25,21.1875,21.36000061035156,20.934999465942383,21.3075008392334,19.096832275390625,14140800.0
2010-02-26,21.395000457763672,21.43000030517578,21.2549991607666,21.31999969482422,19.108034133911133,12476400.0
2010-03-01,21.375,21.73500061035156,21.31999969482422,21.70499992370605,19.453088760375977,13495200.0
2010-03-02,21.70499992370605,21.7450008392334,21.5625,21.612499237060547,19.37018585205078,12901200.0
2010-03-03,21.649999618530277,21.802499771118164,21.559999465942383,21.700000762939453,19.448610305786133,13658000.0
2010-03-04,21.75,21.862499237060547,21.53249931335449,21.76000022888184,19.502389907836918,14576800.0
2010-03-05,21.850000381469727,22.13999938964844,21.774999618530277,22.127500534057617,19.831758499145508,19503600.0
2010-03-08,22.112499237060547,22.732500076293945,22.022499084472656,22.65749931335449,20.306758880615234,31258400.0
2010-03-09,22.5625,22.917499542236328,22.46500015258789,22.537500381469727,20.19921875,36690800.0
2010-03-10,22.434999465942383,22.95249938964844,22.387500762939453,22.8799991607666,20.50618553161621,28438800.0
2010-03-11,22.74250030517578,23.31999969482422,22.700000762939453,23.184999465942383,20.7795352935791,55125200.0
2010-03-12,23.292499542236328,23.40749931335449,23.162500381469727,23.3125,20.893814086914062,28641200.0
2010-03-15,23.217500686645508,23.287500381469727,22.780000686645508,23.102500915527344,20.70559501647949,20734000.0
2010-03-16,23.170000076293945,23.227500915527344,22.837499618530277,22.912500381469727,20.535308837890625,19068000.0
2010-03-17,23.030000686645508,23.102500915527344,22.809999465942383,22.877500534057617,20.503950119018555,14785200.0
2010-03-18,22.875,22.95499992370605,22.520000457763672,22.53249931335449,20.19473648071289,18766000.0
2010-03-19,22.209999084472656,22.6875,22.17250061035156,22.209999084472656,19.90570640563965,24224000.0
2010-03-22,22.09749984741211,22.4375,22.045000076293945,22.309999465942383,19.995317459106445,16674400.0
2010-03-23,22.375,22.575000762939453,22.3125,22.4950008392334,20.16111946105957,13516400.0
2010-03-24,22.399999618530277,22.48500061035156,22.147499084472656,22.1875,19.88553047180176,15611600.0
2010-03-25,22.420000076293945,22.94499969482422,22.372499465942383,22.602500915527344,20.25746154785156,20353600.0
2010-03-26,22.6825008392334,22.8125,22.412500381469727,22.5625,20.22161865234375,13536000.0
2010-03-29,22.64249992370605,22.790000915527344,22.53499984741211,22.559999465942383,20.21938705444336,11134400.0
2010-03-30,22.61750030517578,22.959999084472656,22.584999084472656,22.75,20.389671325683597,16330800.0
2010-03-31,22.674999237060547,23.049999237060547,22.6299991607666,22.75749969482422,20.396390914916992,12504400.0
2010-04-01,22.920000076293945,23.145000457763672,22.82749938964844,23.137500762939453,20.73697853088379,17464400.0
2010-04-05,23.262500762939453,23.299999237060547,23.024999618530277,23.11750030517578,20.71903419494629,15363200.0
2010-04-06,23.00749969482422,23.332500457763672,22.95249938964844,23.100000381469727,20.703357696533203,13813600.0
2010-04-07,23.125,23.125,22.65749931335449,22.677499771118164,20.324687957763672,14750400.0
2010-04-08,22.665000915527344,23.020000457763672,22.625,22.872499465942383,20.499462127685547,10770000.0
2010-04-09,22.98500061035156,23.15250015258789,22.912500381469727,23.1299991607666,20.730247497558597,9567200.0
2010-04-12,23.262500762939453,23.372499465942383,23.125,23.29750061035156,20.8803653717041,9323200.0
2010-04-13,23.352500915527344,23.44750022888184,23.040000915527344,23.19750022888184,20.790742874145508,11436000.0
2010-04-14,23.290000915527344,23.61000061035156,23.21500015258789,23.565000534057617,21.120115280151367,17329200.0
2010-04-15,23.59000015258789,23.815000534057617,23.482500076293945,23.612499237060547,21.162691116333008,20639200.0
2010-04-16,23.520000457763672,23.727500915527344,23.200000762939453,23.462499618530277,21.028247833251957,18766400.0
2010-04-19,23.299999237060547,23.545000076293945,23.020000457763672,23.280000686645508,20.864686965942383,12586400.0
2010-04-20,23.412500381469727,23.522499084472656,23.125,23.512500762939453,21.073070526123047,9090400.0
2010-04-21,23.587499618530277,23.59499931335449,23.21500015258789,23.28249931335449,20.866918563842773,11365600.0
2010-04-22,23.20499992370605,23.799999237060547,23.114999771118164,23.78499984741211,21.317293167114254,14658400.0
2010-04-23,24.049999237060547,24.20499992370605,23.8075008392334,24.147499084472656,21.64218139648437,12498800.0
2010-04-26,24.25749969482422,24.29750061035156,23.88500022888184,24.0,21.509984970092773,18274800.0
2010-04-27,23.987499237060547,24.0575008392334,23.22249984741211,23.237499237060547,20.826589584350582,17868400.0
2010-04-28,23.43000030517578,23.51499938964844,23.075000762939453,23.40250015258789,20.974475860595703,20395200.0
2010-04-29,23.4424991607666,23.649999618530277,23.024999618530277,23.20499992370605,20.79746437072754,29408000.0
